Date,Currency,Mean,Buy,Sell
4/8/2023,AE DIRHAM,38.9009,38.8687,38.933
4/8/2023,IND RUPEE,1.7264,1.7251,1.7277
4/8/2023,SW KRONER,13.4,13.3875,13.4125
4/8/2023,DAN KRONER,21.0098,20.9946,21.0251
4/8/2023,SAUDI RIYAL,38.0874,38.0586,38.1162
4/8/2023,CHINESE YUAN,19.9016,19.8869,19.9163
4/8/2023,SINGAPORE DOLLAR,106.5167,106.4234,106.61
4/8/2023,AUSTRALIAN $,93.9195,93.8404,93.9985
4/8/2023,HONGKONG DOLLAR,18.3026,18.29,18.3152
4/8/2023,S FRANC,163.4112,163.2612,163.5613
4/8/2023,NOR KRONER,13.98,13.9663,13.9937
3/8/2023,KES / RWF,8.2399,8.1746,8.3052
3/8/2023,KES / TSHS,17.1947,17.1477,17.2418
3/8/2023,KES / USHS,25.3193,25.2666,25.3721
3/8/2023,SA RAND,7.724,7.7172,7.7308
3/8/2023,EURO,156.4471,156.3159,156.5782
3/8/2023,STG POUND,181.5315,181.38,181.6829
3/8/2023,NOR KRONER,13.858,13.8463,13.8698
3/8/2023,SW KRONER,13.3185,13.3064,13.3305
3/8/2023,KES / BIF,19.8385,19.6671,20.01
3/8/2023,US DOLLAR,142.7765,142.6765,142.8765
3/8/2023,CAN $,106.9327,106.8417,107.0236
3/8/2023,IND RUPEE,1.7268,1.7254,1.7281
3/8/2023,JPY (100),99.2365,99.1635,99.3094
3/8/2023,HONGKONG DOLLAR,18.2946,18.2818,18.3074
3/8/2023,AUSTRALIAN $,93.2973,93.2248,93.3698
3/8/2023,SINGAPORE DOLLAR,106.2918,106.1976,106.3861
3/8/2023,AE DIRHAM,38.873,38.8404,38.9055
3/8/2023,CHINESE YUAN,19.8552,19.8401,19.8702
3/8/2023,DAN KRONER,20.94,20.9246,20.9555
3/8/2023,S FRANC,162.4953,162.3722,162.6183
3/8/2023,SAUDI RIYAL,38.0534,38.0258,38.0811
2/8/2023,SA RAND,7.7751,7.7681,7.7822
2/8/2023,EURO,156.47,156.3418,156.5982
2/8/2023,US DOLLAR,142.6412,142.5412,142.7412
2/8/2023,STG POUND,182.2109,182.0565,182.3653
2/8/2023,KES / BIF,19.8555,19.6839,20.0272
2/8/2023,CAN $,107.2772,107.1899,107.3646
2/8/2023,KES / USHS,25.4135,25.3606,25.4663
2/8/2023,S FRANC,163.0931,162.9414,163.2447
2/8/2023,KES / RWF,8.2432,8.1779,8.3086
2/8/2023,JPY (100),99.8573,99.7768,99.9378
2/8/2023,CHINESE YUAN,19.8601,19.8434,19.8768
2/8/2023,DAN KRONER,21.0443,21.0287,21.0598
2/8/2023,IND RUPEE,1.7293,1.728,1.7307
2/8/2023,AE DIRHAM,38.834,38.8015,38.8665
2/8/2023,KES / TSHS,17.2111,17.1639,17.2582
2/8/2023,AUSTRALIAN $,93.8793,93.8063,93.9522
2/8/2023,SAUDI RIYAL,38.0164,37.9887,38.044
2/8/2023,NOR KRONER,13.9742,13.9623,13.986
2/8/2023,SW KRONER,13.4503,13.4368,13.4639
2/8/2023,HONGKONG DOLLAR,18.2937,18.2808,18.3065
2/8/2023,SINGAPORE DOLLAR,106.7154,106.6366,106.7942
1/8/2023,US DOLLAR,142.5265,142.4265,142.6265
1/8/2023,KES / USHS,25.3988,25.3459,25.4517
1/8/2023,STG POUND,183.0168,182.8641,183.1694
1/8/2023,SW KRONER,13.5681,13.5568,13.5793
1/8/2023,KES / RWF,8.3389,8.2672,8.4105
1/8/2023,AE DIRHAM,38.8028,38.7745,38.8311
1/8/2023,SA RAND,8.0139,8.0049,8.0229
1/8/2023,EURO,157.0988,156.9629,157.2347
1/8/2023,KES / TSHS,17.2951,17.2479,17.3423
1/8/2023,JPY (100),99.959,99.8783,100.0396
1/8/2023,S FRANC,163.3729,163.2208,163.525
1/8/2023,DAN KRONER,21.0734,21.0578,21.0889
1/8/2023,NOR KRONER,14.0567,14.0452,14.0682
1/8/2023,CAN $,107.8929,107.8008,107.9849
1/8/2023,SINGAPORE DOLLAR,107.1749,107.0795,107.2702
1/8/2023,IND RUPEE,1.7318,1.7301,1.7336
1/8/2023,AUSTRALIAN $,95.5569,95.4827,95.631
1/8/2023,HONGKONG DOLLAR,18.2745,18.2617,18.2873
1/8/2023,SAUDI RIYAL,37.9909,37.9632,38.0185
1/8/2023,KES / BIF,19.8491,19.6466,20.0516
1/8/2023,CHINESE YUAN,19.9377,19.9231,19.9522
31/07/2023,AE DIRHAM,38.7587,38.7262,38.7912
31/07/2023,KES / BIF,19.8646,19.6619,20.0674
31/07/2023,KES / RWF,8.3097,8.238,8.3814
31/07/2023,EURO,156.6097,156.4812,156.7382
31/07/2023,STG POUND,182.9703,182.8212,183.1194
31/07/2023,KES / TSHS,17.2094,17.1621,17.2566
31/07/2023,SA RAND,8.0625,8.0551,8.0699
31/07/2023,JPY (100),100.3593,100.2853,100.4333
31/07/2023,S FRANC,163.2623,163.1102,163.4144
31/07/2023,KES / USHS,26.1264,26.0666,26.1862
31/07/2023,CAN $,107.4045,107.3129,107.4962
31/07/2023,DAN KRONER,21.0227,21.0069,21.0386
31/07/2023,HONGKONG DOLLAR,18.2502,18.2374,18.2631
31/07/2023,SAUDI RIYAL,37.9578,37.9302,37.9855
31/07/2023,SINGAPORE DOLLAR,106.8684,106.7733,106.9635
31/07/2023,IND RUPEE,1.7301,1.7288,1.7315
31/07/2023,SW KRONER,13.4826,13.4696,13.4956
31/07/2023,US DOLLAR,142.3647,142.2647,142.4647
31/07/2023,NOR KRONER,13.937,13.9217,13.9522
31/07/2023,AUSTRALIAN $,94.9715,94.8906,95.0525
31/07/2023,CHINESE YUAN,19.9145,19.8986,19.9304
28/07/2023,US DOLLAR,142.2971,142.1971,142.3971
28/07/2023,STG POUND,182.8726,182.7159,183.0294
28/07/2023,EURO,156.68,156.5459,156.8141
28/07/2023,KES / USHS,25.3484,25.2955,25.4014
28/07/2023,KES / BIF,19.8976,19.7255,20.0697
28/07/2023,KES / RWF,8.2484,8.1829,8.314
28/07/2023,SA RAND,8.0688,8.0597,8.0779
28/07/2023,KES / TSHS,17.2527,17.2054,17.2999
28/07/2023,NOR KRONER,14.0361,14.023,14.0492
28/07/2023,CAN $,107.8539,107.7577,107.9502
28/07/2023,AE DIRHAM,38.7408,38.712,38.7697
28/07/2023,DAN KRONER,21.0144,20.9984,21.0304
28/07/2023,S FRANC,164.2584,164.1051,164.4118
28/07/2023,JPY (100),101.0525,100.9707,101.1343
28/07/2023,SINGAPORE DOLLAR,106.9782,106.8829,107.0735
28/07/2023,CHINESE YUAN,19.8406,19.8239,19.8574
28/07/2023,IND RUPEE,1.7354,1.734,1.7368
28/07/2023,AUSTRALIAN $,95.9367,95.855,96.0183
28/07/2023,HONGKONG DOLLAR,18.2369,18.2241,18.2497
28/07/2023,SAUDI RIYAL,37.9337,37.9061,37.9614
28/07/2023,SW KRONER,13.5948,13.5833,13.6063
27/07/2023,KES / TSHS,17.2644,17.2171,17.3118
27/07/2023,KES / USHS,25.4914,25.4349,25.5479
27/07/2023,EURO,157.3938,157.2606,157.5271
27/07/2023,SW KRONER,13.6422,13.6311,13.6533
27/07/2023,JPY (100),101.329,101.2541,101.4038
27/07/2023,KES / BIF,19.9562,19.6892,20.2232
27/07/2023,SA RAND,8.0524,8.046,8.0588
27/07/2023,US DOLLAR,142.2,142.1,142.3
27/07/2023,CAN $,107.6213,107.5293,107.7133
27/07/2023,STG POUND,183.6432,183.4894,183.7971
27/07/2023,S FRANC,164.8983,164.7727,165.0238
27/07/2023,AUSTRALIAN $,96.1272,96.0454,96.209
27/07/2023,KES / RWF,8.2659,8.1771,8.3547
27/07/2023,IND RUPEE,1.7342,1.7324,1.736
27/07/2023,SAUDI RIYAL,37.9139,37.8863,37.9416
27/07/2023,HONGKONG DOLLAR,18.2252,18.2123,18.238
27/07/2023,NOR KRONER,14.0604,14.0486,14.0723
27/07/2023,SINGAPORE DOLLAR,107.2035,107.1079,107.299
27/07/2023,DAN KRONER,21.1327,21.1166,21.1488
27/07/2023,AE DIRHAM,38.7139,38.6814,38.7464
27/07/2023,CHINESE YUAN,19.9029,19.8861,19.9196
26/07/2023,KES / RWF,8.2573,8.1785,8.3361
26/07/2023,KES / TSHS,17.2041,17.1568,17.2514
26/07/2023,KES / USHS,25.6619,25.6086,25.7151
26/07/2023,EURO,156.8671,156.7347,156.9994
26/07/2023,SA RAND,8.0709,8.0638,8.0779
26/07/2023,KES / BIF,19.9273,19.7459,20.1086
26/07/2023,DAN KRONER,21.0323,21.0163,21.0484
26/07/2023,NOR KRONER,14.0573,14.0442,14.0704
26/07/2023,JPY (100),100.5822,100.5079,100.6566
26/07/2023,SW KRONER,13.6509,13.6394,13.6624
26/07/2023,S FRANC,163.9094,163.7846,164.0342
26/07/2023,AE DIRHAM,38.6915,38.659,38.724
26/07/2023,US DOLLAR,142.1176,142.0176,142.2176
26/07/2023,AUSTRALIAN $,96.3345,96.2312,96.4378
26/07/2023,SAUDI RIYAL,37.8885,37.8472,37.9298
26/07/2023,SINGAPORE DOLLAR,106.9398,106.8445,107.0352
26/07/2023,CAN $,107.7016,107.6054,107.7978
26/07/2023,HONGKONG DOLLAR,18.1906,18.1778,18.2034
26/07/2023,STG POUND,182.3826,182.23,182.5353
26/07/2023,IND RUPEE,1.7355,1.7341,1.7369
26/07/2023,CHINESE YUAN,19.9177,19.9002,19.9352
25/07/2023,US DOLLAR,141.9985,141.9,142.0971
25/07/2023,STG POUND,182.1965,182.0488,182.3441
25/07/2023,KES / TSHS,17.2185,17.1714,17.2657
25/07/2023,KES / RWF,8.2515,8.1859,8.3171
25/07/2023,KES / USHS,25.6693,25.6163,25.7223
25/07/2023,KES / BIF,19.9345,19.7622,20.1068
25/07/2023,SA RAND,7.9608,7.9542,7.9674
25/07/2023,EURO,157.3912,157.2553,157.5271
25/07/2023,S FRANC,163.9896,163.8379,164.1412
25/07/2023,SW KRONER,13.6425,13.6315,13.6535
25/07/2023,NOR KRONER,14.063,14.0503,14.0757
25/07/2023,IND RUPEE,1.7352,1.7339,1.7366
25/07/2023,CAN $,107.6236,107.5326,107.7146
25/07/2023,JPY (100),100.5976,100.51,100.6852
25/07/2023,DAN KRONER,21.1153,21.0994,21.1312
25/07/2023,CHINESE YUAN,19.7453,19.7303,19.7604
25/07/2023,HONGKONG DOLLAR,18.174,18.1613,18.1866
25/07/2023,AUSTRALIAN $,95.494,95.4136,95.5745
25/07/2023,AE DIRHAM,38.6612,38.6291,38.6932
25/07/2023,SINGAPORE DOLLAR,106.6576,106.5715,106.7436
25/07/2023,SAUDI RIYAL,37.8602,37.8329,37.8875
24/07/2023,SA RAND,7.8826,7.8745,7.8907
24/07/2023,EURO,157.9615,157.8265,158.0965
24/07/2023,KES / BIF,19.9518,19.7511,20.1525
24/07/2023,KES / TSHS,17.2797,17.2325,17.327
24/07/2023,S FRANC,163.7339,163.5824,163.8854
24/07/2023,KES / USHS,25.6623,25.6092,25.7154
24/07/2023,STG POUND,182.4262,182.2759,182.5765
24/07/2023,KES / RWF,8.2557,8.1833,8.328
24/07/2023,AE DIRHAM,38.6187,38.5866,38.6508
24/07/2023,NOR KRONER,14.0602,14.0453,14.075
24/07/2023,JPY (100),100.3024,100.2221,100.3827
24/07/2023,CAN $,107.298,107.2195,107.3766
24/07/2023,CHINESE YUAN,19.7165,19.7017,19.7313
24/07/2023,SAUDI RIYAL,37.8126,37.7843,37.8409
24/07/2023,IND RUPEE,1.7303,1.729,1.7316
24/07/2023,DAN KRONER,21.1718,21.1562,21.1875
24/07/2023,SINGAPORE DOLLAR,106.5885,106.5025,106.6746
24/07/2023,HONGKONG DOLLAR,18.1461,18.1335,18.1587
24/07/2023,SW KRONER,13.6532,13.64,13.6663
24/07/2023,AUSTRALIAN $,95.4672,95.3938,95.5406
24/07/2023,US DOLLAR,141.8426,141.7441,141.9412
21/07/2023,KES / RWF,8.2563,8.1905,8.3221
21/07/2023,KES / BIF,19.961,19.7882,20.1338
21/07/2023,KES / TSHS,17.288,17.2406,17.3355
21/07/2023,CAN $,107.7397,107.6474,107.8321
21/07/2023,KES / USHS,25.6746,25.6212,25.728
21/07/2023,S FRANC,165.335,165.1798,165.4902
21/07/2023,SW KRONER,13.8987,13.8868,13.9105
21/07/2023,SA RAND,7.9344,7.9279,7.9409
21/07/2023,DAN KRONER,21.2785,21.2619,21.2952
21/07/2023,IND RUPEE,1.7281,1.7267,1.7295
21/07/2023,AE DIRHAM,38.6018,38.5688,38.6348
21/07/2023,STG POUND,182.5079,182.3635,182.6524
21/07/2023,US DOLLAR,141.7747,141.6747,141.8747
21/07/2023,NOR KRONER,14.178,14.1659,14.1902
21/07/2023,AUSTRALIAN $,96.662,96.5796,96.7444
21/07/2023,HONGKONG DOLLAR,18.1465,18.1337,18.1593
21/07/2023,JPY (100),101.5687,101.4862,101.6513
21/07/2023,SINGAPORE DOLLAR,107.1008,107.0051,107.1966
21/07/2023,EURO,158.6259,158.4918,158.76
21/07/2023,SAUDI RIYAL,37.7945,37.7668,37.8222
21/07/2023,CHINESE YUAN,19.7714,19.7547,19.7881
20/07/2023,STG POUND,182.9568,182.8024,183.1112
20/07/2023,CAN $,107.7626,107.6784,107.8469
20/07/2023,EURO,158.9876,158.8512,159.1241
20/07/2023,KES / TSHS,17.2552,17.2077,17.3026
20/07/2023,SA RAND,7.9322,7.9238,7.9406
20/07/2023,SW KRONER,13.8335,13.8199,13.8471
20/07/2023,KES / BIF,19.9713,19.7984,20.1442
20/07/2023,NOR KRONER,14.1837,14.1716,14.1959
20/07/2023,KES / RWF,8.2548,8.189,8.3206
20/07/2023,S FRANC,165.4373,165.282,165.5927
20/07/2023,AE DIRHAM,38.5791,38.5466,38.6116
20/07/2023,US DOLLAR,141.6971,141.5971,141.7971
20/07/2023,DAN KRONER,21.3311,21.3149,21.3473
20/07/2023,KES / USHS,25.8651,25.8115,25.9186
20/07/2023,IND RUPEE,1.727,1.7257,1.7284
20/07/2023,SINGAPORE DOLLAR,107.115,107.0353,107.1946
20/07/2023,CHINESE YUAN,19.7365,19.721,19.7519
20/07/2023,JPY (100),101.6296,101.5469,101.7123
20/07/2023,HONGKONG DOLLAR,18.1447,18.1319,18.1575
20/07/2023,SAUDI RIYAL,37.7733,37.719,37.8277
20/07/2023,AUSTRALIAN $,96.7508,96.6683,96.8332
19/07/2023,EURO,158.9879,158.8488,159.1271
19/07/2023,SA RAND,7.9063,7.8989,7.9137
19/07/2023,KES / BIF,19.9848,19.8118,20.1579
19/07/2023,STG POUND,185.1726,185.0165,185.3288
19/07/2023,CAN $,107.4696,107.3774,107.5618
19/07/2023,KES / USHS,25.9197,25.8661,25.9734
19/07/2023,AE DIRHAM,38.5502,38.5178,38.5827
19/07/2023,S FRANC,165.0247,164.8697,165.1797
19/07/2023,KES / RWF,8.2578,8.1919,8.3236
19/07/2023,CHINESE YUAN,19.6402,19.6257,19.6548
19/07/2023,JPY (100),101.6193,101.5365,101.702
19/07/2023,US DOLLAR,141.5912,141.4912,141.6912
19/07/2023,AUSTRALIAN $,96.1263,96.0442,96.2083
19/07/2023,IND RUPEE,1.725,1.7237,1.7263
19/07/2023,SAUDI RIYAL,37.7391,37.6848,37.7934
19/07/2023,SINGAPORE DOLLAR,106.8855,106.8019,106.969
19/07/2023,KES / TSHS,17.2681,17.2206,17.3156
19/07/2023,SW KRONER,13.8413,13.8286,13.8541
19/07/2023,HONGKONG DOLLAR,18.1295,18.1167,18.1423
19/07/2023,DAN KRONER,21.3288,21.3131,21.3445
19/07/2023,NOR KRONER,14.0557,14.0436,14.0677
18/07/2023,SA RAND,7.8584,7.8513,7.8655
18/07/2023,STG POUND,185.1197,184.9635,185.2759
18/07/2023,KES / RWF,8.2553,8.1894,8.3212
18/07/2023,KES / USHS,25.937,25.8833,25.9906
18/07/2023,SW KRONER,13.8135,13.8009,13.8261
18/07/2023,JPY (100),102.2415,102.1581,102.3248
18/07/2023,CAN $,107.2029,107.1109,107.2949
18/07/2023,US DOLLAR,141.4971,141.3971,141.5971
18/07/2023,KES / TSHS,17.3149,17.2673,17.3625
18/07/2023,S FRANC,164.7422,164.5874,164.897
18/07/2023,AE DIRHAM,38.5225,38.4901,38.555
18/07/2023,CHINESE YUAN,19.7232,19.7091,19.7373
18/07/2023,NOR KRONER,14.0566,14.0443,14.0688
18/07/2023,EURO,158.9871,158.8488,159.1253
18/07/2023,IND RUPEE,1.7244,1.723,1.7257
18/07/2023,DAN KRONER,21.3629,21.3468,21.3789
18/07/2023,AUSTRALIAN $,96.4727,96.3621,96.5834
18/07/2023,HONGKONG DOLLAR,18.1007,18.0879,18.1135
18/07/2023,SAUDI RIYAL,37.7109,37.6818,37.7401
18/07/2023,SINGAPORE DOLLAR,107.0609,106.965,107.1568
18/07/2023,KES / BIF,19.9967,19.8236,20.1699
17/07/2023,EURO,158.7553,158.6206,158.89
17/07/2023,KES / USHS,25.9472,25.8935,26.0009
17/07/2023,KES / BIF,20.0792,19.7822,20.3762
17/07/2023,US DOLLAR,141.4412,141.3412,141.5412
17/07/2023,AE DIRHAM,38.5099,38.479,38.5408
17/07/2023,JPY (100),101.6502,101.5747,101.7257
17/07/2023,S FRANC,163.9138,163.7599,164.0677
17/07/2023,NOR KRONER,14.1207,14.1084,14.1331
17/07/2023,DAN KRONER,21.3052,21.2886,21.3219
17/07/2023,KES / TSHS,17.2934,17.2459,17.341
17/07/2023,SA RAND,7.7934,7.7873,7.7996
17/07/2023,SW KRONER,13.7888,13.777,13.8005
17/07/2023,STG POUND,185.3485,185.1941,185.5029
17/07/2023,IND RUPEE,1.721,1.7192,1.7228
17/07/2023,CHINESE YUAN,19.8172,19.8004,19.834
17/07/2023,AUSTRALIAN $,96.8024,96.7198,96.8849
17/07/2023,SAUDI RIYAL,37.7036,37.6759,37.7312
17/07/2023,HONGKONG DOLLAR,18.0978,18.085,18.1105
17/07/2023,CAN $,107.4944,107.4021,107.5868
17/07/2023,KES / RWF,8.2721,8.1814,8.3627
17/07/2023,SINGAPORE DOLLAR,106.9701,106.8742,107.0659
14/07/2023,EURO,158.0832,157.9453,158.2212
14/07/2023,STG POUND,185.0621,184.91,185.2141
14/07/2023,KES / TSHS,17.2228,17.1753,17.2704
14/07/2023,SA RAND,7.8806,7.8726,7.8886
14/07/2023,KES / USHS,25.9509,25.8972,26.0047
14/07/2023,KES / RWF,8.257,8.1911,8.323
14/07/2023,US DOLLAR,141.3824,141.2824,141.4824
14/07/2023,KES / BIF,20.0098,19.8365,20.1831
14/07/2023,SAUDI RIYAL,37.6844,37.6552,37.7135
14/07/2023,IND RUPEE,1.7223,1.721,1.7235
14/07/2023,JPY (100),102.6705,102.5867,102.7543
14/07/2023,CHINESE YUAN,19.8328,19.816,19.8497
14/07/2023,NOR KRONER,14.2151,14.2011,14.2292
14/07/2023,DAN KRONER,21.3066,21.2906,21.3227
14/07/2023,S FRANC,164.8198,164.6647,164.9748
14/07/2023,AE DIRHAM,38.4934,38.4609,38.5259
14/07/2023,SINGAPORE DOLLAR,107.1525,107.0564,107.2486
14/07/2023,HONGKONG DOLLAR,18.0895,18.0767,18.1023
14/07/2023,AUSTRALIAN $,97.3983,97.3153,97.4813
14/07/2023,SW KRONER,13.8325,13.8188,13.8462
14/07/2023,CAN $,107.9049,107.8162,107.9936
13/07/2023,AE DIRHAM,38.4654,38.4366,38.4942
13/07/2023,KES / BIF,20.0222,19.8488,20.1957
13/07/2023,KES / TSHS,17.3054,17.2578,17.3531
13/07/2023,JPY (100),101.5601,101.4845,101.6356
13/07/2023,CAN $,106.9654,106.8857,107.0452
13/07/2023,EURO,156.3929,156.2612,156.5247
13/07/2023,S FRANC,161.9502,161.7984,162.1019
13/07/2023,KES / USHS,25.9758,25.9221,26.0296
13/07/2023,SA RAND,7.7337,7.725,7.7423
13/07/2023,KES / RWF,8.2604,8.1943,8.3264
13/07/2023,SW KRONER,13.4468,13.4351,13.4586
13/07/2023,STG POUND,183.2665,183.1124,183.4206
13/07/2023,IND RUPEE,1.7203,1.7189,1.7216
13/07/2023,US DOLLAR,141.2853,141.1853,141.3853
13/07/2023,DAN KRONER,21.0108,20.9944,21.0273
13/07/2023,NOR KRONER,13.8519,13.8393,13.8646
13/07/2023,AUSTRALIAN $,95.5089,95.4271,95.5906
13/07/2023,CHINESE YUAN,19.6864,19.6697,19.7031
13/07/2023,SAUDI RIYAL,37.661,37.6334,37.6887
13/07/2023,SINGAPORE DOLLAR,105.9547,105.8599,106.0496
13/07/2023,HONGKONG DOLLAR,18.051,18.0382,18.0638
12/7/2023,US DOLLAR,141.2088,141.1088,141.3088
12/7/2023,KES / RWF,8.2615,8.1955,8.3275
12/7/2023,KES / TSHS,17.3148,17.2671,17.3625
12/7/2023,SA RAND,7.6206,7.6147,7.6265
12/7/2023,KES / BIF,20.0316,19.8581,20.2051
12/7/2023,JPY (100),100.3367,100.2621,100.4113
12/7/2023,AE DIRHAM,38.444,38.4116,38.4765
12/7/2023,S FRANC,160.1916,160.0418,160.3413
12/7/2023,CAN $,106.4482,106.3688,106.5276
12/7/2023,SW KRONER,13.2203,13.2091,13.2315
12/7/2023,EURO,155.1603,155.0294,155.2912
12/7/2023,DAN KRONER,20.822,20.8064,20.8377
12/7/2023,NOR KRONER,13.6083,13.5963,13.6203
12/7/2023,AUSTRALIAN $,94.0945,94.0208,94.1682
12/7/2023,SINGAPORE DOLLAR,105.1953,105.1012,105.2893
12/7/2023,HONGKONG DOLLAR,18.0401,18.0273,18.0529
12/7/2023,IND RUPEE,1.7133,1.7119,1.7147
12/7/2023,CHINESE YUAN,19.5929,19.5756,19.6102
12/7/2023,STG POUND,182.2024,182.0476,182.3571
12/7/2023,KES / USHS,25.9899,25.9361,26.0437
12/7/2023,SAUDI RIYAL,37.6456,37.618,37.6733
11/7/2023,KES / USHS,26.1937,26.1397,26.2477
11/7/2023,SA RAND,7.4751,7.4668,7.4833
11/7/2023,STG POUND,180.5009,180.3518,180.65
11/7/2023,US DOLLAR,141.0647,140.9647,141.1647
11/7/2023,EURO,154.6947,154.5618,154.8276
11/7/2023,AE DIRHAM,38.4059,38.3776,38.4341
11/7/2023,KES / RWF,8.2658,8.189,8.3425
11/7/2023,KES / TSHS,17.2971,17.2494,17.3448
11/7/2023,DAN KRONER,20.7744,20.7582,20.7907
11/7/2023,S FRANC,158.7673,158.619,158.9156
11/7/2023,JPY (100),99.513,99.432,99.5941
11/7/2023,SAUDI RIYAL,37.6042,37.5766,37.6319
11/7/2023,CAN $,106.2715,106.1801,106.3628
11/7/2023,NOR KRONER,13.3902,13.3777,13.4028
11/7/2023,CHINESE YUAN,19.5055,19.4902,19.5208
11/7/2023,KES / BIF,20.147,19.8492,20.4448
11/7/2023,IND RUPEE,1.7078,1.7064,1.7092
11/7/2023,AUSTRALIAN $,93.8504,93.7697,93.931
11/7/2023,HONGKONG DOLLAR,18.0208,18.008,18.0335
11/7/2023,SW KRONER,13.033,13.0219,13.0441
11/7/2023,SINGAPORE DOLLAR,104.7212,104.6431,104.7993
10/7/2023,SA RAND,7.4538,7.447,7.4607
10/7/2023,STG POUND,179.8668,179.7118,180.0218
10/7/2023,KES / TSHS,17.3458,17.3016,17.39
10/7/2023,EURO,153.6682,153.5371,153.7994
10/7/2023,CAN $,106.0798,106.0005,106.159
10/7/2023,KES / BIF,19.9951,19.7903,20.2
10/7/2023,US DOLLAR,140.9853,140.8853,141.0853
10/7/2023,KES / RWF,8.2314,8.1626,8.3002
10/7/2023,KES / USHS,26.2084,26.1544,26.2625
10/7/2023,AE DIRHAM,38.3853,38.3528,38.4177
10/7/2023,S FRANC,158.3038,158.1559,158.4516
10/7/2023,AUSTRALIAN $,93.9526,93.8719,94.0333
10/7/2023,NOR KRONER,13.22,13.2061,13.2339
10/7/2023,SW KRONER,13.0048,12.9932,13.0164
10/7/2023,IND RUPEE,1.7065,1.7052,1.7078
10/7/2023,JPY (100),98.6843,98.6039,98.7646
10/7/2023,DAN KRONER,20.7298,20.7136,20.746
10/7/2023,SAUDI RIYAL,37.5911,37.5624,37.6197
10/7/2023,SINGAPORE DOLLAR,104.5148,104.4368,104.5928
10/7/2023,CHINESE YUAN,19.4859,19.4701,19.5017
10/7/2023,HONGKONG DOLLAR,18.0067,17.9939,18.0195
7/7/2023,US DOLLAR,140.9206,140.8206,141.0206
7/7/2023,EURO,153.3124,153.1812,153.4435
7/7/2023,KES / TSHS,17.3502,17.3024,17.398
7/7/2023,KES / USHS,26.2205,26.1664,26.2746
7/7/2023,AE DIRHAM,38.3677,38.3352,38.4001
7/7/2023,JPY (100),97.7156,97.6361,97.7951
7/7/2023,CAN $,105.7724,105.6815,105.8634
7/7/2023,KES / BIF,20.0674,19.8935,20.2413
7/7/2023,KES / RWF,8.2597,8.1936,8.3259
7/7/2023,S FRANC,157.0496,156.9032,157.1961
7/7/2023,SA RAND,7.4048,7.3967,7.413
7/7/2023,IND RUPEE,1.706,1.7043,1.7078
7/7/2023,DAN KRONER,20.5145,20.4985,20.5306
7/7/2023,CHINESE YUAN,19.4292,19.4112,19.4471
7/7/2023,SAUDI RIYAL,37.5638,37.5361,37.5915
7/7/2023,AUSTRALIAN $,93.0851,93.012,93.1582
7/7/2023,SW KRONER,12.8708,12.8599,12.8817
7/7/2023,SINGAPORE DOLLAR,103.9966,103.9036,104.0896
7/7/2023,STG POUND,179.7579,179.6059,179.91
7/7/2023,NOR KRONER,13.1509,13.1397,13.162
7/7/2023,HONGKONG DOLLAR,18.0178,18.005,18.0306
6/7/2023,KES / TSHS,17.2252,17.1775,17.273
6/7/2023,US DOLLAR,140.7824,140.6824,140.8824
6/7/2023,EURO,153.2979,153.1682,153.4276
6/7/2023,KES / RWF,8.2611,8.1949,8.3273
6/7/2023,SA RAND,7.4921,7.4835,7.5006
6/7/2023,KES / USHS,26.2391,26.185,26.2933
6/7/2023,KES / BIF,20.0862,19.9121,20.2603
6/7/2023,S FRANC,156.7645,156.6444,156.8846
6/7/2023,JPY (100),97.9287,97.8524,98.0051
6/7/2023,AE DIRHAM,38.3279,38.2955,38.3604
6/7/2023,SW KRONER,12.8375,12.8257,12.8493
6/7/2023,DAN KRONER,20.4988,20.4831,20.5144
6/7/2023,NOR KRONER,13.1787,13.1654,13.1921
6/7/2023,CAN $,105.9071,105.8239,105.9903
6/7/2023,STG POUND,179.0615,178.9094,179.2135
6/7/2023,CHINESE YUAN,19.4225,19.4071,19.4379
6/7/2023,AUSTRALIAN $,93.7118,93.6382,93.7854
6/7/2023,SAUDI RIYAL,37.533,37.5053,37.5606
6/7/2023,IND RUPEE,1.7079,1.7066,1.7091
6/7/2023,HONGKONG DOLLAR,18.0086,17.9958,18.0214
6/7/2023,SINGAPORE DOLLAR,104.0635,103.9858,104.1413
5/7/2023,KES / TSHS,17.1969,17.1491,17.2446
5/7/2023,HONGKONG DOLLAR,17.9703,17.9575,17.9831
5/7/2023,KES / RWF,8.2467,8.1485,8.345
5/7/2023,S FRANC,157.1628,157.016,157.3096
5/7/2023,KES / USHS,26.2075,26.1533,26.2616
5/7/2023,CAN $,106.4273,106.3316,106.5231
5/7/2023,STG POUND,179.0088,178.86,179.1576
5/7/2023,KES / BIF,20.0572,19.8209,20.2935
5/7/2023,US DOLLAR,140.7235,140.6235,140.8235
5/7/2023,AE DIRHAM,38.313,38.2837,38.3423
5/7/2023,SA RAND,7.5476,7.5409,7.5544
5/7/2023,EURO,153.3865,153.2518,153.5212
5/7/2023,JPY (100),97.5181,97.4319,97.6043
5/7/2023,AUSTRALIAN $,94.1863,94.1053,94.2673
5/7/2023,CHINESE YUAN,19.5005,19.484,19.5171
5/7/2023,NOR KRONER,13.2096,13.1983,13.2209
5/7/2023,SW KRONER,13.0039,12.993,13.0148
